Date,Time,Open,Close,High,Low,Volume
2014.05.22,00:00,1.36863,1.36872,1.36448,1.36552,32253
2014.05.23,00:00,1.36554,1.36588,1.36151,1.36287,31018
2014.05.26,00:00,1.36222,1.36540,1.36132,1.36449,22720
2014.05.27,00:00,1.36450,1.36681,1.36121,1.36338,33105
2014.05.28,00:00,1.36338,1.36373,1.35884,1.35904,32892
2014.05.29,00:00,1.35903,1.36252,1.35859,1.36014,32967
2014.05.30,00:00,1.36013,1.36497,1.35982,1.36341,33936
2014.06.02,00:00,1.36368,1.36368,1.35879,1.35963,33809
2014.06.03,00:00,1.35962,1.36471,1.35878,1.36270,33935
2014.06.04,00:00,1.36271,1.36379,1.35962,1.35981,37050
2014.06.05,00:00,1.35981,1.36691,1.35028,1.36599,49839
2014.06.06,00:00,1.36600,1.36763,1.36206,1.36423,40382
2014.06.09,00:00,1.36412,1.36685,1.35822,1.35933,33250
2014.06.10,00:00,1.35932,1.36014,1.35333,1.35468,39132
2014.06.11,00:00,1.35469,1.35566,1.35213,1.35310,38966
2014.06.12,00:00,1.35306,1.35716,1.35119,1.35515,43358
2014.06.13,00:00,1.35514,1.35785,1.35208,1.35403,40869
2014.06.16,00:00,1.35402,1.35789,1.35127,1.35730,35630
2014.06.17,00:00,1.35732,1.35867,1.35360,1.35464,31653
2014.06.18,00:00,1.35463,1.35982,1.35414,1.35950,38188
2014.06.19,00:00,1.35949,1.36430,1.35839,1.36071,38545
2014.06.20,00:00,1.36072,1.36334,1.35642,1.35993,33456
2014.06.23,00:00,1.35889,1.36130,1.35736,1.36039,31795
2014.06.24,00:00,1.36041,1.36274,1.35831,1.36058,34320
2014.06.25,00:00,1.36055,1.36508,1.36001,1.36286,31710
2014.06.26,00:00,1.36285,1.36410,1.35762,1.36109,34009
2014.06.27,00:00,1.36109,1.36501,1.36091,1.36489,32955
2014.06.30,00:00,1.36424,1.36970,1.36400,1.36917,32895
2014.07.01,00:00,1.36917,1.36998,1.36753,1.36786,31328
2014.07.02,00:00,1.36785,1.36821,1.36424,1.36589,27664
2014.07.03,00:00,1.36590,1.36638,1.35960,1.36096,35323
2014.07.04,00:00,1.36097,1.36108,1.35851,1.35937,23677
2014.07.07,00:00,1.35944,1.36088,1.35756,1.36043,29258
2014.07.08,00:00,1.36041,1.36170,1.35878,1.36117,28710
2014.07.09,00:00,1.36119,1.36474,1.36019,1.36411,34644
2014.07.10,00:00,1.36410,1.36503,1.35888,1.36082,35731
2014.07.11,00:00,1.36082,1.36244,1.35919,1.36058,31631
2014.07.14,00:00,1.35995,1.36399,1.35971,1.36184,30802
2014.07.15,00:00,1.36185,1.36276,1.35617,1.35673,38735
2014.07.16,00:00,1.35672,1.35718,1.35206,1.35247,34468
2014.07.17,00:00,1.35246,1.35397,1.35161,1.35258,35224
2014.07.18,00:00,1.35258,1.35356,1.34906,1.35234,36639
2014.07.21,00:00,1.35275,1.35486,1.35126,1.35233,29963
2014.07.22,00:00,1.35232,1.35292,1.34586,1.34652,34942
2014.07.23,00:00,1.34651,1.34737,1.34547,1.34629,29656
2014.07.24,00:00,1.34630,1.34842,1.34378,1.34631,33774
2014.07.25,00:00,1.34630,1.34749,1.34210,1.34293,34438
2014.07.28,00:00,1.34306,1.34433,1.34261,1.34389,27267
2014.07.29,00:00,1.34390,1.34439,1.34036,1.34080,33245
2014.07.30,00:00,1.34079,1.34147,1.33663,1.33962,43541
2014.07.31,00:00,1.33962,1.33999,1.33710,1.33898,38808
2014.08.01,00:00,1.33895,1.34441,1.33778,1.34279,43314
2014.08.04,00:00,1.34302,1.34329,1.34088,1.34211,31332
2014.08.05,00:00,1.34212,1.34244,1.33578,1.33755,37915
2014.08.06,00:00,1.33754,1.33859,1.33326,1.33820,42437
2014.08.07,00:00,1.33819,1.33931,1.33366,1.33629,42458
2014.08.08,00:00,1.33628,1.34318,1.33429,1.34094,44602
2014.08.11,00:00,1.34102,1.34108,1.33799,1.33845,33057
2014.08.12,00:00,1.33844,1.33855,1.33355,1.33686,31538
2014.08.13,00:00,1.33686,1.34145,1.33418,1.33636,34887
2014.08.14,00:00,1.33637,1.34070,1.33480,1.33643,35090
2014.08.15,00:00,1.33642,1.34111,1.33581,1.33987,35525
2014.08.18,00:00,1.33916,1.33987,1.33523,1.33630,27591
2014.08.19,00:00,1.33629,1.33639,1.33128,1.33195,31837
2014.08.20,00:00,1.33193,1.33235,1.32549,1.32589,37460
2014.08.21,00:00,1.32590,1.32878,1.32414,1.32802,32757
2014.08.22,00:00,1.32801,1.32961,1.32201,1.32389,34988
2014.08.25,00:00,1.31956,1.32097,1.31833,1.31914,30110
2014.08.26,00:00,1.31913,1.32141,1.31640,1.31667,35360
2014.08.27,00:00,1.31667,1.32093,1.31522,1.31922,36729
2014.08.28,00:00,1.31923,1.32200,1.31591,1.31811,37883
2014.08.29,00:00,1.31811,1.31955,1.31314,1.31314,35516
2014.09.01,00:00,1.31284,1.31448,1.31184,1.31277,25534
2014.09.02,00:00,1.31276,1.31361,1.31097,1.31319,35116
2014.09.03,00:00,1.31323,1.31592,1.31216,1.31496,38110
2014.09.04,00:00,1.31494,1.31532,1.29197,1.29428,47121
2014.09.05,00:00,1.29427,1.29868,1.29215,1.29508,43244
2014.09.08,00:00,1.29543,1.29585,1.28818,1.28939,42337
2014.09.09,00:00,1.28938,1.29566,1.28588,1.29369,48483
2014.09.10,00:00,1.29368,1.29622,1.28832,1.29165,50969
2014.09.11,00:00,1.29164,1.29512,1.28965,1.29240,46840
2014.09.12,00:00,1.29239,1.29783,1.29083,1.29641,48224
2014.09.15,00:00,1.29729,1.29730,1.29081,1.29395,45260
2014.09.16,00:00,1.29394,1.29943,1.29218,1.29590,53724
2014.09.17,00:00,1.29590,1.29805,1.28516,1.28644,57636
2014.09.18,00:00,1.28644,1.29297,1.28339,1.29223,59188
2014.09.19,00:00,1.29222,1.29282,1.28274,1.28281,62588
2014.09.22,00:00,1.28334,1.28671,1.28158,1.28485,40030
2014.09.23,00:00,1.28488,1.29005,1.28420,1.28461,42356
2014.09.24,00:00,1.28460,1.28629,1.27736,1.27796,43355
2014.09.25,00:00,1.27795,1.27827,1.26979,1.27502,51217
2014.09.26,00:00,1.27501,1.27603,1.26764,1.26823,44851
2014.09.29,00:00,1.26819,1.27142,1.26633,1.26846,51223
2014.09.30,00:00,1.26845,1.27017,1.25704,1.26300,51881
2014.10.01,00:00,1.26301,1.26387,1.25834,1.26218,53139
2014.10.02,00:00,1.26217,1.26979,1.26133,1.26680,62548
2014.10.03,00:00,1.26681,1.26743,1.24999,1.25152,49585
2014.10.06,00:00,1.25118,1.26736,1.25084,1.26542,50979
2014.10.07,00:00,1.26543,1.26809,1.25835,1.26682,63423
2014.10.08,00:00,1.26685,1.27481,1.26221,1.27332,60436
2014.10.09,00:00,1.27331,1.27903,1.26637,1.26901,63257
2014.10.10,00:00,1.26901,1.27150,1.26050,1.26276,52497
2014.10.13,00:00,1.26303,1.27605,1.26201,1.27516,55535
2014.10.14,00:00,1.27513,1.27675,1.26395,1.26572,62118
2014.10.15,00:00,1.26570,1.28849,1.26242,1.28371,77191
2014.10.16,00:00,1.28372,1.28444,1.27055,1.28083,77162
2014.10.17,00:00,1.28083,1.28362,1.27438,1.27596,53650
2014.10.20,00:00,1.27502,1.28164,1.27309,1.27993,49024
2014.10.21,00:00,1.27996,1.28396,1.27140,1.27153,55034
2014.10.22,00:00,1.27153,1.27390,1.26368,1.26477,51972
2014.10.23,00:00,1.26479,1.26757,1.26135,1.26455,50585
2014.10.24,00:00,1.26455,1.26952,1.26344,1.26694,46522
2014.10.27,00:00,1.26737,1.27225,1.26652,1.26965,44860
2014.10.28,00:00,1.26966,1.27641,1.26841,1.27328,44906
2014.10.29,00:00,1.27329,1.27698,1.26262,1.26361,49133
2014.10.30,00:00,1.26360,1.26388,1.25473,1.26129,60660
2014.10.31,00:00,1.26129,1.26156,1.24859,1.25227,67030
2014.11.03,00:00,1.25060,1.25133,1.24393,1.24811,61450
2014.11.04,00:00,1.24813,1.25764,1.24807,1.25456,58378
2014.11.05,00:00,1.25456,1.25665,1.24569,1.24851,65010
2014.11.06,00:00,1.24852,1.25327,1.23644,1.23744,71803
2014.11.07,00:00,1.23743,1.24689,1.23580,1.24540,66278
2014.11.10,00:00,1.24721,1.25083,1.24182,1.24199,53210
2014.11.11,00:00,1.24195,1.24984,1.23940,1.24746,54368
2014.11.12,00:00,1.24745,1.24972,1.24188,1.24375,63435
2014.11.13,00:00,1.24375,1.24910,1.24260,1.24758,52951
2014.11.14,00:00,1.24759,1.25455,1.23981,1.25236,59643
2014.11.17,00:00,1.25321,1.25767,1.24451,1.24494,55775
2014.11.18,00:00,1.24493,1.25446,1.24431,1.25353,52981
2014.11.19,00:00,1.25353,1.25981,1.25117,1.25534,56397
2014.11.20,00:00,1.25534,1.25744,1.25041,1.25386,62196
2014.11.21,00:00,1.25388,1.25676,1.23746,1.23902,64825
2014.11.24,00:00,1.23622,1.24440,1.23620,1.24412,50666
2014.11.25,00:00,1.24413,1.24864,1.24017,1.24738,54399
2014.11.26,00:00,1.24737,1.25305,1.24432,1.25052,53256
2014.11.27,00:00,1.25053,1.25228,1.24642,1.24668,39848
2014.11.28,00:00,1.24667,1.24896,1.24258,1.24511,50248
2014.12.01,00:00,1.24639,1.25062,1.24191,1.24690,73540
2014.12.02,00:00,1.24689,1.24755,1.23763,1.23823,64933
2014.12.03,00:00,1.23822,1.23899,1.23007,1.23103,70754
2014.12.04,00:00,1.23101,1.24556,1.22812,1.23779,74545
2014.12.05,00:00,1.23778,1.23924,1.22708,1.22824,70910
2014.12.08,00:00,1.22870,1.23426,1.22467,1.23165,60336
2014.12.09,00:00,1.23164,1.24467,1.22914,1.23732,81263
2014.12.10,00:00,1.23731,1.24475,1.23614,1.24469,105942
2014.12.11,00:00,1.24469,1.24944,1.23696,1.24099,107521
2014.12.12,00:00,1.24098,1.24845,1.23835,1.24607,100440
2014.12.15,00:00,1.24741,1.24780,1.24140,1.24358,105959
2014.12.16,00:00,1.24357,1.25687,1.24334,1.25099,112196
2014.12.17,00:00,1.25098,1.25151,1.23214,1.23413,109356
2014.12.18,00:00,1.23415,1.23518,1.22652,1.22855,102767
2014.12.19,00:00,1.22856,1.23015,1.22197,1.22268,93915
2014.12.22,00:00,1.22224,1.22720,1.22162,1.22285,76640
2014.12.23,00:00,1.22288,1.22451,1.21643,1.21717,77387
2014.12.24,00:00,1.21717,1.22195,1.21688,1.21869,55364
2014.12.26,00:00,1.22084,1.22107,1.21675,1.21808,36311
2014.12.29,00:00,1.21796,1.22205,1.21423,1.21511,77804
2014.12.30,00:00,1.21512,1.21869,1.21234,1.21552,81335
2014.12.31,00:00,1.21561,1.21692,1.20965,1.21001,58520
2015.01.02,00:00,1.20539,1.20691,1.20001,1.20009,60107
2015.01.05,00:00,1.19503,1.19758,1.18624,1.19322,107063
2015.01.06,00:00,1.19321,1.19682,1.18836,1.18887,100103
2015.01.07,00:00,1.18889,1.18957,1.18016,1.18385,104933
2015.01.08,00:00,1.18384,1.18471,1.17537,1.17918,94185
2015.01.09,00:00,1.17918,1.18446,1.17622,1.18403,95983
2015.01.12,00:00,1.18470,1.18703,1.17858,1.18332,95096
2015.01.13,00:00,1.18329,1.18592,1.17530,1.17718,107550
2015.01.14,00:00,1.17719,1.18456,1.17268,1.17880,113207
2015.01.15,00:00,1.17880,1.17919,1.15673,1.16310,126069
2015.01.16,00:00,1.16313,1.16482,1.14600,1.15646,131515
2015.01.19,00:00,1.15534,1.16383,1.15509,1.16061,88643
2015.01.20,00:00,1.16057,1.16140,1.15399,1.15488,93272
2015.01.21,00:00,1.15488,1.16790,1.15408,1.16091,97082
2015.01.22,00:00,1.16091,1.16494,1.13159,1.13646,104986
2015.01.23,00:00,1.13647,1.13734,1.11146,1.12026,112389
2015.01.26,00:00,1.11519,1.12948,1.10976,1.12374,111276
2015.01.27,00:00,1.12373,1.14220,1.12232,1.13801,105455
2015.01.28,00:00,1.13796,1.13822,1.12756,1.12863,109697
2015.01.29,00:00,1.12864,1.13671,1.12613,1.13188,103027
2015.01.30,00:00,1.13191,1.13631,1.12780,1.12861,102777
2015.02.02,00:00,1.13120,1.13612,1.12915,1.13399,93325
2015.02.03,00:00,1.13402,1.15331,1.13121,1.14779,104509
2015.02.04,00:00,1.14781,1.14839,1.13156,1.13439,103741
2015.02.05,00:00,1.13438,1.14982,1.13035,1.14760,106256
2015.02.06,00:00,1.14761,1.14851,1.13114,1.13142,92181
2015.02.09,00:00,1.12964,1.13588,1.12698,1.13235,92681
2015.02.10,00:00,1.13234,1.13450,1.12725,1.13200,94743
2015.02.11,00:00,1.13198,1.13461,1.12794,1.13342,90240
2015.02.12,00:00,1.13347,1.14223,1.13017,1.14024,101077
2015.02.13,00:00,1.14023,1.14419,1.13794,1.13916,92570
2015.02.16,00:00,1.13979,1.14284,1.13190,1.13525,77704
2015.02.17,00:00,1.13559,1.14489,1.13216,1.14099,74915
2015.02.18,00:00,1.14103,1.14154,1.13333,1.13957,90560
2015.02.19,00:00,1.13962,1.14493,1.13550,1.13669,87654
2015.02.20,00:00,1.13671,1.14285,1.12794,1.13793,97500
2015.02.23,00:00,1.13911,1.13947,1.12947,1.13335,79542
2015.02.24,00:00,1.13337,1.13574,1.12897,1.13394,89374
2015.02.25,00:00,1.13394,1.13881,1.13352,1.13602,90369
2015.02.26,00:00,1.13604,1.13791,1.11831,1.11970,92773
2015.02.27,00:00,1.11971,1.12446,1.11757,1.11943,97053
2015.03.02,00:00,1.11806,1.12401,1.11598,1.11828,85142
2015.03.03,00:00,1.11831,1.12172,1.11542,1.11751,90723
2015.03.04,00:00,1.11747,1.11852,1.10613,1.10769,93423
2015.03.05,00:00,1.10767,1.11131,1.09872,1.10285,103052
2015.03.06,00:00,1.10285,1.10323,1.08389,1.08394,97248
2015.03.09,00:00,1.08349,1.09059,1.08223,1.08518,90034
2015.03.10,00:00,1.08519,1.08556,1.06680,1.06787,117342
2015.03.11,00:00,1.06794,1.07161,1.05105,1.05441,120685
2015.03.12,00:00,1.05444,1.06830,1.04942,1.06238,118253
2015.03.13,00:00,1.06239,1.06340,1.04617,1.04955,104166
2015.03.16,00:00,1.04897,1.06188,1.04790,1.05666,99057
2015.03.17,00:00,1.05665,1.06502,1.05508,1.05963,96960
2015.03.18,00:00,1.05964,1.10408,1.05792,1.08259,109825
2015.03.19,00:00,1.08267,1.09183,1.06126,1.06561,131808
2015.03.20,00:00,1.06566,1.08818,1.06550,1.08201,108210
2015.03.23,00:00,1.08665,1.09709,1.07670,1.09443,114296
2015.03.24,00:00,1.09443,1.10278,1.08903,1.09179,112041
2015.03.25,00:00,1.09182,1.10139,1.09003,1.09710,103532
2015.03.26,00:00,1.09711,1.10516,1.08560,1.08742,114722
2015.03.27,00:00,1.08741,1.09480,1.08007,1.08906,107463
2015.03.30,00:00,1.08846,1.08946,1.08094,1.08322,92941
2015.03.31,00:00,1.08321,1.08442,1.07130,1.07312,104272
2015.04.01,00:00,1.07311,1.07993,1.07183,1.07626,107028
2015.04.02,00:00,1.07626,1.09034,1.07499,1.08792,99478
2015.04.03,00:00,1.08793,1.10258,1.08636,1.09689,62693
2015.04.06,00:00,1.10015,1.10351,1.09121,1.09218,70802
2015.04.07,00:00,1.09217,1.09545,1.08032,1.08142,101650
2015.04.08,00:00,1.08145,1.08868,1.07631,1.07797,106904
2015.04.09,00:00,1.07797,1.07881,1.06372,1.06585,102485
2015.04.10,00:00,1.06584,1.06832,1.05675,1.06031,101683
2015.04.13,00:00,1.05844,1.06188,1.05204,1.05659,101894
2015.04.14,00:00,1.05664,1.07068,1.05310,1.06539,103822
2015.04.15,00:00,1.06540,1.07013,1.05709,1.06830,111011
2015.04.16,00:00,1.06834,1.08171,1.06243,1.07605,123978
2015.04.17,00:00,1.07605,1.08482,1.07345,1.08051,110516
2015.04.20,00:00,1.08188,1.08203,1.07119,1.07367,100144
2015.04.21,00:00,1.07368,1.07807,1.06595,1.07345,98082
2015.04.22,00:00,1.07347,1.08002,1.07081,1.07244,101692
2015.04.23,00:00,1.07243,1.08446,1.06668,1.08235,111246
2015.04.24,00:00,1.08233,1.08994,1.07842,1.08704,106513
2015.04.27,00:00,1.08629,1.09260,1.08194,1.08908,99560
2015.04.28,00:00,1.08907,1.09906,1.08602,1.09805,104792
2015.04.29,00:00,1.09801,1.11872,1.09586,1.11280,112081
2015.04.30,00:00,1.11279,1.12659,1.10710,1.12231,120239
2015.05.01,00:00,1.12232,1.12896,1.11747,1.11985,94030
2015.05.04,00:00,1.11930,1.12239,1.11224,1.11458,57862
2015.05.05,00:00,1.11457,1.12225,1.10660,1.11849,55850
2015.05.06,00:00,1.11854,1.13699,1.11748,1.13468,65632
2015.05.07,00:00,1.13471,1.13915,1.12370,1.12662,67050
2015.05.08,00:00,1.12664,1.12873,1.11789,1.11990,67639
2015.05.11,00:00,1.11988,1.12062,1.11306,1.11548,59983
2015.05.12,00:00,1.11543,1.12782,1.11343,1.12126,63284
2015.05.13,00:00,1.12126,1.13822,1.12019,1.13542,69552
2015.05.14,00:00,1.13538,1.14440,1.13405,1.14096,71769
2015.05.15,00:00,1.14095,1.14666,1.13234,1.14498,68797
2015.05.18,00:00,1.14475,1.14488,1.12985,1.13143,63935
2015.05.19,00:00,1.13147,1.13262,1.11184,1.11488,72823
2015.05.20,00:00,1.11488,1.11514,1.10617,1.10926,77496
2015.05.21,00:00,1.10908,1.11806,1.10793,1.11110,71200
2015.05.22,00:00,1.11110,1.12073,1.10016,1.10101,70477
2015.05.25,00:00,1.10014,1.10089,1.09587,1.09767,42937
2015.05.26,00:00,1.09762,1.09804,1.08627,1.08727,73194
2015.05.27,00:00,1.08725,1.09284,1.08187,1.09033,65279
2015.05.28,00:00,1.09032,1.09576,1.08667,1.09474,71327
2015.05.29,00:00,1.09480,1.10056,1.09252,1.09852,63960
2015.06.01,00:00,1.09800,1.09874,1.08867,1.09257,65515
2015.06.02,00:00,1.09257,1.11930,1.09155,1.11498,73231
2015.06.03,00:00,1.11502,1.12843,1.10787,1.12734,70030
2015.06.04,00:00,1.12731,1.13791,1.12225,1.12372,71028
2015.06.05,00:00,1.12372,1.12793,1.10487,1.11110,73902
2015.06.08,00:00,1.10966,1.13062,1.10836,1.12906,64901
2015.06.09,00:00,1.12902,1.13445,1.12134,1.12817,70085
2015.06.10,00:00,1.12812,1.13850,1.12593,1.13229,69934
2015.06.11,00:00,1.13231,1.13298,1.11820,1.12572,61545
2015.06.12,00:00,1.12569,1.12956,1.11505,1.12636,66272
2015.06.15,00:00,1.12112,1.12939,1.11886,1.12822,59684
2015.06.16,00:00,1.12822,1.13289,1.12042,1.12470,55417
2015.06.17,00:00,1.12471,1.13572,1.12057,1.13361,62793
2015.06.18,00:00,1.13362,1.14354,1.13296,1.13595,67617
2015.06.19,00:00,1.13579,1.13874,1.12917,1.13504,54129
2015.06.22,00:00,1.13726,1.14095,1.13111,1.13393,56907
2015.06.23,00:00,1.13398,1.13465,1.11343,1.11665,63970
2015.06.24,00:00,1.11664,1.12339,1.11543,1.12031,62003
2015.06.25,00:00,1.12032,1.12269,1.11530,1.12027,53730
2015.06.26,00:00,1.12026,1.12191,1.11293,1.11614,52056
2015.06.29,00:00,1.10038,1.12751,1.09538,1.12349,84730
2015.06.30,00:00,1.12352,1.12433,1.11122,1.11443,69643
2015.07.01,00:00,1.11443,1.11704,1.10421,1.10519,59697
2015.07.02,00:00,1.10523,1.11204,1.10315,1.10825,53867
2015.07.03,00:00,1.10824,1.11169,1.10652,1.10907,43635
2015.07.06,00:00,1.09867,1.10947,1.09690,1.10549,66682
2015.07.07,00:00,1.10550,1.10574,1.09157,1.10101,68590
2015.07.08,00:00,1.10105,1.10920,1.09735,1.10754,70952
2015.07.09,00:00,1.10754,1.11238,1.09908,1.10351,62624
2015.07.10,00:00,1.10351,1.12153,1.10296,1.11573,67471
2015.07.13,00:00,1.10938,1.11960,1.09949,1.09997,61386
2015.07.14,00:00,1.09998,1.10806,1.09650,1.10084,58706
2015.07.15,00:00,1.10082,1.10349,1.09292,1.09460,57251
2015.07.16,00:00,1.09447,1.09619,1.08548,1.08735,57375
2015.07.17,00:00,1.08735,1.09061,1.08275,1.08278,49220
2015.07.20,00:00,1.08308,1.08694,1.08081,1.08242,51230
2015.07.21,00:00,1.08243,1.09677,1.08109,1.09338,60936
2015.07.22,00:00,1.09336,1.09660,1.08692,1.09277,58820
2015.07.23,00:00,1.09277,1.10172,1.09212,1.09835,60965
2015.07.24,00:00,1.09834,1.09950,1.09248,1.09806,51397
2015.07.27,00:00,1.09816,1.11283,1.09684,1.10870,58448
2015.07.28,00:00,1.10870,1.10988,1.10216,1.10592,51377
2015.07.29,00:00,1.10593,1.10833,1.09667,1.09827,53151
2015.07.30,00:00,1.09828,1.09886,1.08927,1.09314,52989
2015.07.31,00:00,1.09316,1.11136,1.09205,1.09824,58448
2015.08.03,00:00,1.09719,1.09953,1.09407,1.09491,46649
2015.08.04,00:00,1.09491,1.09869,1.08784,1.08802,57916
2015.08.05,00:00,1.08805,1.09332,1.08477,1.09049,59184
2015.08.06,00:00,1.09051,1.09429,1.08730,1.09240,51412
2015.08.07,00:00,1.09238,1.09776,1.08548,1.09641,52725
2015.08.10,00:00,1.09653,1.10405,1.09248,1.10179,48981
2015.08.11,00:00,1.10185,1.10876,1.09600,1.10410,63554
2015.08.12,00:00,1.10411,1.12131,1.10240,1.11563,64567
2015.08.13,00:00,1.11568,1.11881,1.10794,1.11492,54207
2015.08.14,00:00,1.11491,1.11881,1.10973,1.11073,49415
2015.08.17,00:00,1.11149,1.11242,1.10584,1.10769,46088
2015.08.18,00:00,1.10769,1.10931,1.10174,1.10210,44851
2015.08.19,00:00,1.10219,1.11334,1.10171,1.11190,57007
2015.08.20,00:00,1.11188,1.12440,1.11064,1.12414,62592
2015.08.21,00:00,1.12408,1.13884,1.12285,1.13735,75636
2015.08.24,00:00,1.13730,1.17133,1.13686,1.16147,111019
2015.08.25,00:00,1.16156,1.16209,1.13960,1.15134,101952
2015.08.26,00:00,1.15137,1.15603,1.12904,1.13107,98092
2015.08.27,00:00,1.13117,1.13636,1.12025,1.12394,79358
2015.08.28,00:00,1.12392,1.13092,1.11551,1.11843,68123
2015.08.31,00:00,1.11673,1.12620,1.11671,1.12085,57627
2015.09.01,00:00,1.12093,1.13320,1.12079,1.13141,124725
2015.09.02,00:00,1.13139,1.13187,1.12157,1.12246,71841
2015.09.03,00:00,1.12239,1.12426,1.10865,1.11221,64695
2015.09.04,00:00,1.11221,1.11880,1.10894,1.11374,65328
2015.09.07,00:00,1.11618,1.11770,1.11210,1.11683,48079
2015.09.08,00:00,1.11682,1.12287,1.11517,1.12015,63979
2015.09.09,00:00,1.12009,1.12154,1.11311,1.12055,65826
2015.09.10,00:00,1.12055,1.12948,1.11712,1.12779,72290
2015.09.11,00:00,1.12781,1.13491,1.12535,1.13232,63504
2015.09.14,00:00,1.13283,1.13725,1.12828,1.13147,55463
2015.09.15,00:00,1.13155,1.13281,1.12579,1.12672,59297
2015.09.16,00:00,1.12672,1.13200,1.12134,1.12888,56317
2015.09.17,00:00,1.12888,1.14406,1.12839,1.14337,62954
2015.09.18,00:00,1.14337,1.14592,1.12688,1.12892,71557
2015.09.21,00:00,1.12816,1.13291,1.11806,1.11886,58957
2015.09.22,00:00,1.11884,1.12069,1.11127,1.11192,58083
2015.09.23,00:00,1.11192,1.12122,1.11045,1.11844,55696
2015.09.24,00:00,1.11857,1.12952,1.11639,1.12284,66379
2015.09.25,00:00,1.12292,1.12313,1.11155,1.11854,64765
2015.09.28,00:00,1.11791,1.12472,1.11463,1.12437,59038
2015.09.29,00:00,1.12433,1.12806,1.11935,1.12466,64540
2015.09.30,00:00,1.12467,1.12608,1.11566,1.11752,59427
2015.10.01,00:00,1.11752,1.12086,1.11344,1.11939,56439
2015.10.02,00:00,1.11938,1.13178,1.11497,1.12077,66016
2015.10.05,00:00,1.12179,1.12886,1.11730,1.11855,61304
2015.10.06,00:00,1.11853,1.12791,1.11714,1.12693,58013
2015.10.07,00:00,1.12698,1.12836,1.12112,1.12365,58347
2015.10.08,00:00,1.12365,1.13264,1.12341,1.12756,47452
2015.10.09,00:00,1.12756,1.13866,1.12666,1.13551,57636
2015.10.12,00:00,1.13596,1.13965,1.13540,1.13572,31184
2015.10.13,00:00,1.13572,1.14106,1.13437,1.13774,37187
2015.10.14,00:00,1.13773,1.14886,1.13767,1.14728,50307
2015.10.15,00:00,1.14730,1.14942,1.13627,1.13883,63272
2015.10.16,00:00,1.13827,1.13958,1.13337,1.13435,54203
2015.10.19,00:00,1.13560,1.13784,1.13051,1.13266,52021
2015.10.20,00:00,1.13273,1.13862,1.13226,1.13449,47878
2015.10.21,00:00,1.13449,1.13767,1.13336,1.13381,47951
2015.10.22,00:00,1.13384,1.13505,1.10997,1.11077,71777
2015.10.23,00:00,1.11071,1.11391,1.09958,1.10136,73735
2015.10.26,00:00,1.10050,1.10676,1.10032,1.10526,53099
2015.10.27,00:00,1.10521,1.10780,1.10296,1.10461,51120
2015.10.28,00:00,1.10447,1.10951,1.08960,1.09264,63901
2015.10.29,00:00,1.09261,1.09859,1.09026,1.09857,65654
2015.10.30,00:00,1.09858,1.10717,1.09649,1.10026,68246
2015.11.02,00:00,1.10336,1.10518,1.09997,1.10142,41582
2015.11.03,00:00,1.10143,1.10293,1.09360,1.09613,36309
2015.11.04,00:00,1.09612,1.09671,1.08435,1.08648,54110
2015.11.05,00:00,1.08648,1.08961,1.08330,1.08823,63167
2015.11.06,00:00,1.08822,1.08929,1.07066,1.07358,62917
2015.11.09,00:00,1.07262,1.07893,1.07192,1.07501,61361
2015.11.10,00:00,1.07499,1.07633,1.06737,1.07229,60611
2015.11.11,00:00,1.07227,1.07729,1.07052,1.07405,50205
2015.11.12,00:00,1.07397,1.08291,1.06905,1.08114,61323
2015.11.13,00:00,1.08127,1.08160,1.07133,1.07691,69354
2015.11.16,00:00,1.07399,1.07572,1.06739,1.06858,67233
2015.11.17,00:00,1.06852,1.06898,1.06300,1.06402,65416
2015.11.18,00:00,1.06405,1.06913,1.06163,1.06576,68024
2015.11.19,00:00,1.06589,1.07625,1.06546,1.07324,82447
2015.11.20,00:00,1.07331,1.07379,1.06394,1.06451,74608
2015.11.23,00:00,1.06390,1.06559,1.05919,1.06332,65165
2015.11.24,00:00,1.06353,1.06725,1.06190,1.06417,67228
2015.11.25,00:00,1.06424,1.06885,1.05652,1.06230,71918
2015.11.26,00:00,1.06228,1.06264,1.05992,1.06088,45377
2015.11.27,00:00,1.06089,1.06371,1.05680,1.05929,60356
2015.11.30,00:00,1.05884,1.05943,1.05573,1.05627,65358
2015.12.01,00:00,1.05631,1.06366,1.05626,1.06306,73892
2015.12.02,00:00,1.06317,1.06358,1.05502,1.06102,77503
2015.12.03,00:00,1.06131,1.09799,1.05199,1.09378,129111
2015.12.04,00:00,1.09394,1.09553,1.08353,1.08800,134273
2015.12.07,00:00,1.08712,1.08866,1.07954,1.08344,91194
2015.12.08,00:00,1.08346,1.09016,1.08293,1.08902,94966
2015.12.09,00:00,1.08909,1.10416,1.08781,1.10238,112195
2015.12.10,00:00,1.10217,1.10244,1.09245,1.09377,98896
2015.12.11,00:00,1.09401,1.10300,1.09257,1.09845,109956
2015.12.14,00:00,1.09836,1.10480,1.09446,1.09907,114685
2015.12.15,00:00,1.09904,1.10588,1.09039,1.09262,105869
2015.12.16,00:00,1.09277,1.10104,1.08870,1.09094,116421
2015.12.17,00:00,1.09093,1.09125,1.08019,1.08232,98368
2015.12.18,00:00,1.08241,1.08737,1.08041,1.08596,105240
2015.12.21,00:00,1.08513,1.09379,1.08455,1.09171,86410
